"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Accessory Fragment","Genome Fragment","Order within Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","GCF_000007545.1_ASM754v1_genomic","GCF_000020745.1_ASM2074v1_genomic","GCF_000020885.1_ASM2088v1_genomic","GCF_000020925.1_ASM2092v1_genomic","GCF_000022165.1_ASM2216v1_genomic","GCF_000170215.1_ASM17021v1_genomic","GCF_000170255.1_ASM17025v1_genomic","GCF_000171255.1_ASM17125v1_genomic","GCF_000171275.1_ASM17127v1_genomic","GCF_000171315.1_ASM17131v1_genomic","GCF_000171415.1_ASM17141v1_genomic","GCF_000171515.1_ASM17151v1_genomic","GCF_000171535.2_ASM17153v2_genomic"
"IKCLMC_00372","cloud","Transglycosylase SLT domain-containing protein","1","1","1.0","NA","NA","","","","3245","3245","3245.0","","","","","","","","","","","IKCLMC_00372","",""
"IKCLMC_00373","cloud","Morphogenetic protein","1","1","1.0","NA","NA","","","","356","356","356.0","","","","","","","","","","","IKCLMC_00373","",""
"IKCLMC_00374","cloud","Bleomycin hydrolase","1","1","1.0","NA","NA","","","","1442","1442","1442.0","","","","","","","","","","","IKCLMC_00374","",""
"IKCLMC_00375","cloud","Phage tail protein","1","1","1.0","NA","NA","","","","1115","1115","1115.0","","","","","","","","","","","IKCLMC_00375","",""
"IKCLMC_00376","cloud","Phage tail protein","1","1","1.0","NA","NA","","","","437","437","437.0","","","","","","","","","","","IKCLMC_00376","",""
"IKCLMC_00377","cloud","Phage tail protein","1","1","1.0","NA","NA","","","","2108","2108","2108.0","","","","","","","","","","","IKCLMC_00377","",""
"IKCLMC_00379","cloud","Tail fiber assembly protein","1","1","1.0","NA","NA","","","","584","584","584.0","","","","","","","","","","","IKCLMC_00379","",""
"IKCLMC_00380","cloud","phage tail protein","1","1","1.0","NA","NA","","","","797","797","797.0","","","","","","","","","","","IKCLMC_00380","",""
"IKCLMC_00739","persistent","cell division protein FtsN","13","13","1.0","NA","NA","","","","878","911","886.77","GEGEGB_03720","LNHIMF_04147","BEJGEH_04157","HFCAGB_04346","AJBGEP_04305","ODDLKH_04553","OEKLIE_03297","ALJMDI_01006","PAPNPA_01347","BENMGJ_00952","IKCLMC_00739","PKJKAM_01390","ONMMKP_02692"
"IKCLMC_00748","persistent","bifunctional aspartate kinase/homoserine dehydrogenase II","13","13","1.0","NA","NA","","","","2426","2432","2431.54","GEGEGB_03710","LNHIMF_04156","BEJGEH_04166","HFCAGB_04355","AJBGEP_04314","ODDLKH_04562","OEKLIE_03306","ALJMDI_01015","PAPNPA_01357","BENMGJ_00943","IKCLMC_00748","PKJKAM_01381","ONMMKP_02681"
"IKCLMC_00887","cloud","Eaa protein","2","2","1.0","NA","NA","","","","503","503","503.0","","","","","","ODDLKH_01648","","","","","IKCLMC_00887","",""
"IKCLMC_00892","cloud","LygB","3","3","1.0","NA","NA","","","","335","335","335.0","","","","HFCAGB_01351","","","","","PAPNPA_00754","","IKCLMC_00892","",""
"IKCLMC_00893","cloud","DNA breaking-rejoining protein","2","2","1.0","NA","NA","","","","284","284","284.0","","","","","","","","","PAPNPA_00753","","IKCLMC_00893","",""
"IKCLMC_00894","cloud","hypothetical protein","1","1","1.0","NA","NA","","","","179","179","179.0","","","","","","","","","","","IKCLMC_00894","",""
"IKCLMC_00895","cloud","hypothetical protein","1","1","1.0","NA","NA","","","","188","188","188.0","","","","","","","","","","","IKCLMC_00895","",""
"IKCLMC_00896","cloud","Transcriptional regulator","2","2","1.0","NA","NA","","","","425","425","425.0","","","","","","","","ALJMDI_01309","","","IKCLMC_00896","",""
"IKCLMC_00898","cloud","Bacterial toxin YdaT domain-containing protein","4","6","1.5","NA","NA","","","","491","494","493.5","","","","HFCAGB_01358","","","","ALJMDI_01311","PAPNPA_00749","","IKCLMC_01578" "IKCLMC_00898" "IKCLMC_00028","",""
"IKCLMC_00901","cloud","Cytoplasmic protein","2","2","1.0","NA","NA","","","","272","272","272.0","","","","","","","","","PAPNPA_00745","","IKCLMC_00901","",""
"IKCLMC_00903","cloud","Cell killing protein encoded within cryptic prophage CP-933P","2","2","1.0","NA","NA","","","","155","155","155.0","","","","","","","","","PAPNPA_00743","","IKCLMC_00903","",""
"IKCLMC_00906","cloud","Phage protein","3","3","1.0","NA","NA","","","","194","194","194.0","","","","","AJBGEP_01265","","","","PAPNPA_00740","","IKCLMC_00906","",""
"IKCLMC_00907","cloud","DUF1364 domain-containing protein","3","3","1.0","NA","NA","","","","296","308","300.0","","","","","AJBGEP_01266","","","","PAPNPA_00739","","IKCLMC_00907","",""
"IKCLMC_00908","cloud","DUF1133 domain-containing protein","2","2","1.0","NA","NA","","","","554","554","554.0","","","","","AJBGEP_01267","","","","","","IKCLMC_00908","",""
"IKCLMC_00912","cloud","KilA-N DNA-binding domain-containing protein","1","1","1.0","NA","NA","","","","311","311","311.0","","","","","","","","","","","IKCLMC_00912","",""
"IKCLMC_00914","cloud","ORF6N domain-containing protein","1","1","1.0","NA","NA","","","","551","551","551.0","","","","","","","","","","","IKCLMC_00914","",""
"IKCLMC_00924","cloud","Gas vesicle protein","1","1","1.0","NA","NA","","","","413","413","413.0","","","","","","","","","","","IKCLMC_00924","",""
"IKCLMC_00925","cloud","Terminase","2","2","1.0","NA","NA","","","","629","629","629.0","","","","","","","OEKLIE_01493","","","","IKCLMC_00925","",""
"IKCLMC_00926","cloud","Putative phage gp33 TerL","2","2","1.0","NA","NA","","","","1619","1619","1619.0","","","","","","","OEKLIE_01494","","","","IKCLMC_00926","",""
"IKCLMC_00927","cloud","DUF1073 domain-containing protein","1","1","1.0","NA","NA","","","","1520","1520","1520.0","","","","","","","","","","","IKCLMC_00927","",""
"IKCLMC_00928","cloud","Phage head morphogenesis protein","1","1","1.0","NA","NA","","","","689","689","689.0","","","","","","","","","","","IKCLMC_00928","",""
"IKCLMC_00929","cloud","DUF2213 domain-containing protein","1","1","1.0","NA","NA","","","","1346","1346","1346.0","","","","","","","","","","","IKCLMC_00929","",""
"IKCLMC_00930","cloud","DUF2190 domain-containing protein","1","1","1.0","NA","NA","","","","482","482","482.0","","","","","","","","","","","IKCLMC_00930","",""
"IKCLMC_00931","cloud","DUF2184 domain-containing protein","1","1","1.0","NA","NA","","","","1028","1028","1028.0","","","","","","","","","","","IKCLMC_00931","",""
"IKCLMC_00932","cloud","Phage protein","1","1","1.0","NA","NA","","","","347","347","347.0","","","","","","","","","","","IKCLMC_00932","",""
"IKCLMC_00933","cloud","DUF4054 domain-containing protein","1","1","1.0","NA","NA","","","","446","446","446.0","","","","","","","","","","","IKCLMC_00933","",""
"IKCLMC_00934","cloud","Mu-like prophage protein gpG","1","1","1.0","NA","NA","","","","584","584","584.0","","","","","","","","","","","IKCLMC_00934","",""
"IKCLMC_00935","cloud","Phage protein","1","1","1.0","NA","NA","","","","365","365","365.0","","","","","","","","","","","IKCLMC_00935","",""
"IKCLMC_00936","cloud","Phage protein","1","1","1.0","NA","NA","","","","545","545","545.0","","","","","","","","","","","IKCLMC_00936","",""
"IKCLMC_00937","cloud","DUF3383 domain-containing protein","1","1","1.0","NA","NA","","","","1484","1484","1484.0","","","","","","","","","","","IKCLMC_00937","",""
"IKCLMC_00938","cloud","Phage tail protein","1","1","1.0","NA","NA","","","","446","446","446.0","","","","","","","","","","","IKCLMC_00938","",""
"IKCLMC_00939","cloud","Phage protein","1","1","1.0","NA","NA","","","","404","404","404.0","","","","","","","","","","","IKCLMC_00939","",""
"IKCLMC_00940","cloud","Lytic transglycosylase domain-containing protein","1","1","1.0","NA","NA","","","","2171","2171","2171.0","","","","","","","","","","","IKCLMC_00940","",""
"IKCLMC_00941","cloud","Dit-like phage tail protein N-terminal domain-containing protein","1","1","1.0","NA","NA","","","","710","710","710.0","","","","","","","","","","","IKCLMC_00941","",""
"IKCLMC_00942","cloud","Cyanophage baseplate Pam3 plug gp18 domain-containing protein","1","1","1.0","NA","NA","","","","302","302","302.0","","","","","","","","","","","IKCLMC_00942","",""
"IKCLMC_00943","cloud","Phage tail protein","1","1","1.0","NA","NA","","","","869","869","869.0","","","","","","","","","","","IKCLMC_00943","",""
"IKCLMC_00944","cloud","Oxidoreductase","1","1","1.0","NA","NA","","","","677","677","677.0","","","","","","","","","","","IKCLMC_00944","",""
"IKCLMC_00945","cloud","baseplate wedge subunit","1","1","1.0","NA","NA","","","","356","356","356.0","","","","","","","","","","","IKCLMC_00945","",""
"IKCLMC_00946","cloud","Baseplate protein J-like domain-containing protein","1","1","1.0","NA","NA","","","","1241","1241","1241.0","","","","","","","","","","","IKCLMC_00946","",""
"IKCLMC_00947","cloud","DUF2612 domain-containing protein","1","1","1.0","NA","NA","","","","602","602","602.0","","","","","","","","","","","IKCLMC_00947","",""
"IKCLMC_00948","cloud","Tail fiber protein","1","1","1.0","NA","NA","","","","1451","1451","1451.0","","","","","","","","","","","IKCLMC_00948","",""
"IKCLMC_01017","shell","Phage tail protein","9","9","1.0","NA","NA","","","","2351","2354","2353.67","","","BEJGEH_04272","","AJBGEP_04421","ODDLKH_00069","OEKLIE_03363","","PAPNPA_02730","BENMGJ_01387","IKCLMC_01017","PKJKAM_01309","ONMMKP_02579"
"IKCLMC_01121","cloud","Bacterial Ig-like domain-containing protein","3","3","1.0","NA","NA","","","","335","335","335.0","","","","","","","","","","","IKCLMC_01121","PKJKAM_01205","ONMMKP_02474"
"IKCLMC_01328","cloud","Transposase","2","2","1.0","NA","NA","","","","671","671","671.0","","","","","","","","","","BENMGJ_01701","IKCLMC_01328","",""
"IKCLMC_01416","cloud","D-glucarate permease","2","2","1.0","NA","NA","","","","1331","1331","1331.0","","","","","","","","","PAPNPA_03301","","IKCLMC_01416","",""
"IKCLMC_01417","cloud","Glucose 1-dehydrogenase","2","2","1.0","NA","NA","","","","749","749","749.0","","","","","","","","","PAPNPA_03302","","IKCLMC_01417","",""
"IKCLMC_01418","cloud","Transketolase","2","2","1.0","NA","NA","","","","845","845","845.0","","","","","","","","","PAPNPA_03303","","IKCLMC_01418","",""
"IKCLMC_01419","cloud","Transketolase","2","2","1.0","NA","NA","","","","992","992","992.0","","","","","","","","","PAPNPA_03304","","IKCLMC_01419","",""
"IKCLMC_01514","cloud","hypothetical protein","2","2","1.0","NA","NA","","","","467","467","467.0","","","","","","","","","","BENMGJ_04581","IKCLMC_01514","",""
"IKCLMC_01575","cloud","YdaE family protein","1","1","1.0","NA","NA","","","","155","155","155.0","","","","","","","","","","","IKCLMC_01575","",""
"IKCLMC_01682","cloud","hypothetical protein","1","1","1.0","NA","NA","","","","206","206","206.0","","","","","","","","","","","IKCLMC_01682","",""
"IKCLMC_01756","persistent","Virulence protein MsgA","12","12","1.0","NA","NA","","","","203","377","332.25","GEGEGB_00666","LNHIMF_02379","","HFCAGB_02504","AJBGEP_02413","ODDLKH_02748","OEKLIE_02416","ALJMDI_01990","PAPNPA_04370","BENMGJ_02611","IKCLMC_01756","PKJKAM_03026","ONMMKP_04602"
"IKCLMC_01860","cloud","ISAs1 family transposase","1","1","1.0","NA","NA","","","","239","239","239.0","","","","","","","","","","","IKCLMC_01860","",""
"IKCLMC_01912","cloud","CDP-abequose synthase","3","3","1.0","NA","NA","","","","872","881","875.0","","","","","","","","","PAPNPA_04210","","IKCLMC_01912","PKJKAM_04065",""
"IKCLMC_01996","cloud","Integrase","4","4","1.0","NA","NA","","","","149","185","167.0","","LNHIMF_02086","BEJGEH_02023","","","","","","PAPNPA_04128","","IKCLMC_01996","",""
"IKCLMC_02000","cloud","arsenical pump-driving ATPase","4","4","1.0","NA","NA","","","","1760","1760","1760.0","","","BEJGEH_02019","","","","","ALJMDI_01747","PAPNPA_04124","","IKCLMC_02000","",""
"IKCLMC_02001","cloud","ACR3 family arsenite efflux transporter","4","4","1.0","NA","NA","","","","359","1049","876.5","","","BEJGEH_02017","","","","","ALJMDI_01746","PAPNPA_04123","","IKCLMC_02001","",""
"ONMMKP_03825","cloud","Putative membrane protein","3","3","1.0","NA","NA","","","","275","365","335.0","","","","HFCAGB_03256","","","","","","","IKCLMC_03827","","ONMMKP_03825"
"ONMMKP_03831","cloud","Adhesion protein","4","4","1.0","NA","NA","","","","1061","1061","1061.0","","LNHIMF_03071","","","","","","ALJMDI_02798","","","IKCLMC_03833","","ONMMKP_03831"
"GEGEGB_04569","cloud","DUF4747 domain-containing protein","1","1","1.0","NA","NA","","","","695","695","695.0","GEGEGB_04569","","","","","","","","","","","",""
"GEGEGB_04570","cloud","CYTH domain-containing protein","1","1","1.0","NA","NA","","","","1064","1064","1064.0","GEGEGB_04570","","","","","","","","","","","",""
"GEGEGB_04571","cloud","NurA domain-containing protein","1","1","1.0","NA","NA","","","","1064","1064","1064.0","GEGEGB_04571","","","","","","","","","","","",""
"GEGEGB_04572","cloud","DinI family protein","4","4","1.0","NA","NA","","","","233","233","233.0","GEGEGB_04572","","BEJGEH_02744","","","","","ALJMDI_01453","","","","","ONMMKP_04157"
"GEGEGB_04575","cloud","Retron Ec67 DNA adenine methylase","3","4","1.33","NA","NA","","","","857","860","857.75","GEGEGB_03595" "GEGEGB_04575","","","HFCAGB_02960","","","","ALJMDI_01450","","","","",""
"GEGEGB_04576","cloud","Putative exonuclease","1","1","1.0","NA","NA","","","","584","584","584.0","GEGEGB_04576","","","","","","","","","","","",""
"GEGEGB_04577","cloud","Zinc finger DksA/TraR C4-type domain-containing protein","4","5","1.25","NA","NA","","","","227","227","227.0","GEGEGB_04577" "GEGEGB_03594","","BEJGEH_02748","HFCAGB_02961","","","","","","","","","ONMMKP_04153"
"GEGEGB_04580","cloud","DUF2724 domain-containing protein","1","1","1.0","NA","NA","","","","200","200","200.0","GEGEGB_04580","","","","","","","","","","","",""
"GEGEGB_04583","cloud","Fels-2 prophage protein","4","4","1.0","NA","NA","","","","632","632","632.0","GEGEGB_04583","","BEJGEH_02754","HFCAGB_02967","","","","","","","","","ONMMKP_04147"
"GEGEGB_04585","cloud","Protein SamA","3","3","1.0","NA","NA","","","","353","422","399.0","GEGEGB_04585","","","","AJBGEP_04879","","OEKLIE_00219","","","","","",""
"GEGEGB_04587","cloud","Methyltransferase domain-containing protein","1","1","1.0","NA","NA","","","","890","890","890.0","GEGEGB_04587","","","","","","","","","","","",""
"GEGEGB_04589","cloud","Vi polysaccharide transport protein VexE","1","1","1.0","NA","NA","","","","1970","1970","1970.0","GEGEGB_04589","","","","","","","","","","","",""
"GEGEGB_04590","cloud","Vi polysaccharide ABC transporter inner membrane protein VexD","1","1","1.0","NA","NA","","","","1304","1304","1304.0","GEGEGB_04590","","","","","","","","","","","",""
"GEGEGB_04591","cloud","Vi polysaccharide ABC transporter ATP-binding protein VexC","1","1","1.0","NA","NA","","","","695","695","695.0","GEGEGB_04591","","","","","","","","","","","",""
"GEGEGB_04592","cloud","Vi polysaccharide ABC transporter inner membrane protein VexB","1","1","1.0","NA","NA","","","","794","794","794.0","GEGEGB_04592","","","","","","","","","","","",""
"GEGEGB_04593","cloud","Vi polysaccharide ABC transporter protein VexA","1","1","1.0","NA","NA","","","","1067","1067","1067.0","GEGEGB_04593","","","","","","","","","","","",""
"GEGEGB_04594","cloud","Vi polysaccharide biosynthesis glycosyltransferase TviE","1","1","1.0","NA","NA","","","","1736","1736","1736.0","GEGEGB_04594","","","","","","","","","","","",""
"GEGEGB_04595","cloud","Vi polysaccharide biosynthesis protein TviD","1","1","1.0","NA","NA","","","","2486","2486","2486.0","GEGEGB_04595","","","","","","","","","","","",""
"GEGEGB_04596","cloud","Vi polysaccharide biosynthesis UDP-N-acetylglucosaminuronic acid C-4 epimerase TviC","1","1","1.0","NA","NA","","","","1046","1046","1046.0","GEGEGB_04596","","","","","","","","","","","",""
"GEGEGB_04597","cloud","Vi polysaccharide biosynthesis UDP-N-acetylglucosamine C-6 dehydrogenase TviB","1","1","1.0","NA","NA","","","","1277","1277","1277.0","GEGEGB_04597","","","","","","","","","","","",""
"GEGEGB_04598","cloud","Vi polysaccharide biosynthesis regulator TviA","1","1","1.0","NA","NA","","","","539","539","539.0","GEGEGB_04598","","","","","","","","","","","",""
"GEGEGB_04599","cloud","Cupin domain-containing protein","1","1","1.0","NA","NA","","","","188","188","188.0","GEGEGB_04599","","","","","","","","","","","",""
"GEGEGB_04600","cloud","DNA 3'-5' helicase","1","1","1.0","NA","NA","","","","1511","1511","1511.0","GEGEGB_04600","","","","","","","","","","","",""
"GEGEGB_04601","cloud","Relaxase","1","1","1.0","NA","NA","","","","1589","1589","1589.0","GEGEGB_04601","","","","","","","","","","","",""
"GEGEGB_04602","cloud","Integrase","1","1","1.0","NA","NA","","","","1013","1013","1013.0","GEGEGB_04602","","","","","","","","","","","",""
"GEGEGB_04603","persistent","CopG family transcriptional regulator","10","11","1.1","NA","NA","","","","293","293","293.0","GEGEGB_04603" "GEGEGB_04461","LNHIMF_04403","","HFCAGB_04555","AJBGEP_04528","ODDLKH_00176","OEKLIE_03470","ALJMDI_03763","PAPNPA_02837","","","PKJKAM_01958","ONMMKP_03724"
"GEGEGB_04605","cloud","SLATT domain-containing protein","1","1","1.0","NA","NA","","","","452","452","452.0","GEGEGB_04605","","","","","","","","","","","",""
"GEGEGB_04607","cloud","ATP-binding protein","1","1","1.0","NA","NA","","","","1673","1673","1673.0","GEGEGB_04607","","","","","","","","","","","",""
"GEGEGB_04609","cloud","hypothetical protein","1","1","1.0","NA","NA","","","","92","92","92.0","GEGEGB_04609","","","","","","","","","","","",""
"GEGEGB_04611","cloud","Ash family protein","1","1","1.0","NA","NA","","","","461","461","461.0","GEGEGB_04611","","","","","","","","","","","",""
"GEGEGB_04614","cloud","DNA-binding protein","2","3","1.5","NA","NA","","","","221","782","547.0","GEGEGB_04614","","","","","","","","","","","PKJKAM_00033" "PKJKAM_00032",""
"GEGEGB_04616","cloud","SH3 domain-containing protein","1","1","1.0","NA","NA","","","","1283","1283","1283.0","GEGEGB_04616","","","","","","","","","","","",""
"GEGEGB_04617","cloud","tyrosine-type recombinase/integrase","3","4","1.33","NA","NA","","","","224","1262","793.25","GEGEGB_04615" "GEGEGB_04617","","","","","","","","","","","PKJKAM_00034","ONMMKP_03738"
