"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","GCF_000007545.1_ASM754v1_genomic","GCF_000020745.1_ASM2074v1_genomic","GCF_000020885.1_ASM2088v1_genomic","GCF_000020925.1_ASM2092v1_genomic","GCF_000022165.1_ASM2216v1_genomic","GCF_000170215.1_ASM17021v1_genomic","GCF_000170255.1_ASM17025v1_genomic","GCF_000171255.1_ASM17125v1_genomic","GCF_000171275.1_ASM17127v1_genomic","GCF_000171315.1_ASM17131v1_genomic","GCF_000171415.1_ASM17141v1_genomic","GCF_000171515.1_ASM17151v1_genomic","GCF_000171535.2_ASM17153v2_genomic"
"group_194","Cytoplasmic protein","Cytoplasmic protein","11","11","1","52","5074","23","1","","380","1238","1160","GEGEGB_02334","","BEJGEH_00670","HFCAGB_00754","AJBGEP_00684","ODDLKH_01153","OEKLIE_04283","","PAPNPA_02688","BENMGJ_04326","IKCLMC_02482","PKJKAM_00364","ONMMKP_01495"
"group_195","prpR","Propionate catabolism operon regulatory protein PrpR","11","11","1","52","5165","115","2","","569","1928","1728","","","BEJGEH_00662","HFCAGB_00746","AJBGEP_00676","ODDLKH_01145","OEKLIE_04275","ALJMDI_00756","PAPNPA_02680","BENMGJ_04318","IKCLMC_02474","PKJKAM_00372","ONMMKP_01503"
"ybbW","","allantoin transporter","11","11","1","52","2338","7","12","","566","1454","1319","GEGEGB_02463","","BEJGEH_00535","HFCAGB_00549","AJBGEP_00544","ODDLKH_01012","OEKLIE_04143","","PAPNPA_02546","BENMGJ_04186","IKCLMC_02287","PKJKAM_03217","ONMMKP_01633"
"group_2229","Inner membrane protein","Inner membrane protein","11","11","1","52","1408","263","1","","620","620","620","GEGEGB_00675","","BEJGEH_02262","HFCAGB_02494","AJBGEP_02393","ODDLKH_02728","OEKLIE_02396","","PAPNPA_04365","BENMGJ_02591","IKCLMC_01765","PKJKAM_03036","ONMMKP_04611"
"group_2237","Outer membrane protein","Outer membrane protein","11","11","1","52","1329","26","5","","281","281","281","GEGEGB_00751","LNHIMF_02301","BEJGEH_02187","HFCAGB_02420","AJBGEP_02319","ODDLKH_02654","","ALJMDI_01914","","BENMGJ_02518","IKCLMC_01838","PKJKAM_03978","ONMMKP_04687"
"umuD","","Protein UmuD","11","11","1","52","2791","1","1624","","419","419","419","GEGEGB_00945","LNHIMF_02075","","","AJBGEP_02100","ODDLKH_02493","OEKLIE_01624","ALJMDI_00030","PAPNPA_00354","BENMGJ_00467","IKCLMC_04152","PKJKAM_04163","ONMMKP_00030"
"fliD","","flagellar filament capping protein FliD","11","11","1","52","5806","42","7","","1403","1403","1403","GEGEGB_00986","LNHIMF_02036","","","AJBGEP_02061","ODDLKH_02453","OEKLIE_01585","ALJMDI_00321","PAPNPA_00314","BENMGJ_00428","IKCLMC_04192","PKJKAM_04203","ONMMKP_00069"
"group_2293","Inner membrane protein","Inner membrane protein","11","11","1","52","6361","1","195","","158","158","158","GEGEGB_01081","LNHIMF_01934","","HFCAGB_01413","AJBGEP_01957","ODDLKH_02353","OEKLIE_01388","ALJMDI_00218","","BENMGJ_03764","IKCLMC_04294","PKJKAM_04307","ONMMKP_00174"
"minC","","septum site-determining protein MinC","11","11","1","52","6302","34","1","","707","707","707","GEGEGB_01131","LNHIMF_01885","BEJGEH_01251","HFCAGB_01463","AJBGEP_01906","ODDLKH_02305","OEKLIE_01909","","","BENMGJ_03714","IKCLMC_04352","PKJKAM_04364","ONMMKP_00223"
"lpp","","murein lipoprotein Lpp","11","11","1","52","3193","58","6","","236","236","236","GEGEGB_01323","LNHIMF_01428","BEJGEH_01709","HFCAGB_01906","AJBGEP_01458","ODDLKH_01857","","ALJMDI_03188","PAPNPA_00826","","IKCLMC_04798","PKJKAM_00839","ONMMKP_00673"
"pabC","","aminodeoxychorismate lyase","11","11","1","52","6447","344","1","","809","809","809","GEGEGB_01823","","BEJGEH_01896","HFCAGB_02100","AJBGEP_01199","ODDLKH_01605","OEKLIE_03057","","PAPNPA_01090","BENMGJ_00775","IKCLMC_00844","PKJKAM_00551","ONMMKP_00939"
"Dehydrogenase-like protein","","Dehydrogenase-like protein","11","11","1","52","5445","1","459","","1103","1103","1103","GEGEGB_01890","LNHIMF_01167","","HFCAGB_01183","AJBGEP_01132","ODDLKH_01538","OEKLIE_00238","ALJMDI_00409","","BENMGJ_01357","IKCLMC_00630","PKJKAM_00612","ONMMKP_01006"
"nanE1","","Putative N-acetylmannosamine-6-phosphate 2-epimerase 1","11","11","1","52","5450","1","408","","680","680","680","GEGEGB_01894","LNHIMF_01163","","HFCAGB_01178","AJBGEP_01128","ODDLKH_01534","OEKLIE_00234","ALJMDI_00405","","BENMGJ_01353","IKCLMC_00626","PKJKAM_00616","ONMMKP_01010"
"group_2387","MurR/RpiR family transcriptional regulator","MurR/RpiR family transcriptional regulator","11","11","1","52","5454","1","406","","881","881","881","GEGEGB_01898","LNHIMF_01160","","HFCAGB_01175","AJBGEP_01125","ODDLKH_01531","OEKLIE_00231","ALJMDI_00402","","BENMGJ_01349","IKCLMC_00623","PKJKAM_00620","ONMMKP_01013"
"Leucine response regulator","","Leucine response regulator","11","11","1","52","5247","1","1839","","461","461","461","GEGEGB_02042","","BEJGEH_00958","HFCAGB_01046","AJBGEP_00994","ODDLKH_01458","OEKLIE_01709","","PAPNPA_00896","BENMGJ_01218","IKCLMC_01566","PKJKAM_00133","ONMMKP_01146"
"carbamate kinase","","carbamate kinase","11","11","1","52","2348","7","1","","893","893","893","GEGEGB_02452","","BEJGEH_00546","HFCAGB_00560","AJBGEP_00555","ODDLKH_01023","OEKLIE_04154","","PAPNPA_02557","BENMGJ_04197","IKCLMC_02298","PKJKAM_03206","ONMMKP_01622"
"DUF2877 domain-containing protein","","DUF2877 domain-containing protein","11","11","1","52","2347","7","2","","809","809","809","GEGEGB_02453","","BEJGEH_00545","HFCAGB_00559","AJBGEP_00554","ODDLKH_01022","OEKLIE_04153","","PAPNPA_02556","BENMGJ_04196","IKCLMC_02297","PKJKAM_03207","ONMMKP_01623"
"Acyl-CoA synthetase, involved in protein transport","","Acyl-CoA synthetase, involved in protein transport","11","11","1","52","2345","7","4","","1664","1664","1664","GEGEGB_02455","","BEJGEH_00543","HFCAGB_00557","AJBGEP_00552","ODDLKH_01020","OEKLIE_04151","","PAPNPA_02554","BENMGJ_04194","IKCLMC_02295","PKJKAM_03209","ONMMKP_01625"
"allD","","ureidoglycolate dehydrogenase AllD","11","11","1","52","2344","7","5","","1049","1049","1049","GEGEGB_02456","","BEJGEH_00542","HFCAGB_00556","AJBGEP_00551","ODDLKH_01019","OEKLIE_04150","","PAPNPA_02553","BENMGJ_04193","IKCLMC_02294","PKJKAM_03210","ONMMKP_01626"
"allC","","allantoate deiminase","11","11","1","52","2343","7","6","","1235","1235","1235","GEGEGB_02457","","BEJGEH_00541","HFCAGB_00555","AJBGEP_00550","ODDLKH_01018","OEKLIE_04149","","PAPNPA_02552","BENMGJ_04192","IKCLMC_02293","PKJKAM_03211","ONMMKP_01627"
"allE","","(S)-ureidoglycine aminohydrolase","11","11","1","52","2342","7","7","","785","785","785","GEGEGB_02458","","BEJGEH_00540","HFCAGB_00554","AJBGEP_00549","ODDLKH_01017","OEKLIE_04148","","PAPNPA_02551","BENMGJ_04191","IKCLMC_02292","PKJKAM_03212","ONMMKP_01628"
"glxK","","glycerate 3-kinase","11","11","1","52","2341","7","8","","1148","1148","1148","GEGEGB_02460","","BEJGEH_00538","HFCAGB_00552","AJBGEP_00547","ODDLKH_01015","OEKLIE_04146","","PAPNPA_02549","BENMGJ_04189","IKCLMC_02290","PKJKAM_03214","ONMMKP_01630"
"uracil/xanthine transporter","","uracil/xanthine transporter","11","11","1","52","2340","7","9","","1298","1298","1298","GEGEGB_02461","","BEJGEH_00537","HFCAGB_00551","AJBGEP_00546","ODDLKH_01014","OEKLIE_04145","","PAPNPA_02548","BENMGJ_04188","IKCLMC_02289","PKJKAM_03215","ONMMKP_01631"
"group_246","DUF1493 domain-containing protein","DUF1493 domain-containing protein","11","11","1","52","2950","8","28","","320","332","330","","LNHIMF_01608","BEJGEH_01529","","AJBGEP_01636","ODDLKH_02036","OEKLIE_02186","ALJMDI_03367","PAPNPA_03896","BENMGJ_03442","IKCLMC_04620","PKJKAM_04635","ONMMKP_00498"
"allB","","allantoinase","11","11","1","52","2339","7","10","","1361","1361","1361","GEGEGB_02462","","BEJGEH_00536","HFCAGB_00550","AJBGEP_00545","ODDLKH_01013","OEKLIE_04144","","PAPNPA_02547","BENMGJ_04187","IKCLMC_02288","PKJKAM_03216","ONMMKP_01632"
"group_2461","MFS transporter","MFS transporter","11","11","1","52","2337","7","13","","1247","1247","1247","GEGEGB_02465","","BEJGEH_00534","HFCAGB_00548","AJBGEP_00543","ODDLKH_01011","OEKLIE_04142","","PAPNPA_02545","BENMGJ_04184","IKCLMC_02286","PKJKAM_03218","ONMMKP_01634"
"glxR","","2-hydroxy-3-oxopropionate reductase","11","11","1","52","2335","7","14","","878","878","878","GEGEGB_02466","","BEJGEH_00533","HFCAGB_00547","AJBGEP_00542","ODDLKH_01010","OEKLIE_04141","","PAPNPA_02544","BENMGJ_04183","IKCLMC_02285","PKJKAM_03219","ONMMKP_01635"
"gcl","","glyoxylate carboligase","11","11","1","52","2333","7","16","","1781","1781","1781","GEGEGB_02468","","BEJGEH_00531","HFCAGB_00545","AJBGEP_00540","ODDLKH_01008","OEKLIE_04139","","PAPNPA_02542","BENMGJ_04181","IKCLMC_02283","PKJKAM_03221","ONMMKP_01637"
"allR","","HTH-type transcriptional repressor AllR","11","11","1","52","2332","7","17","","818","818","818","GEGEGB_02469","","BEJGEH_00530","HFCAGB_00544","AJBGEP_00539","ODDLKH_01007","OEKLIE_04138","","PAPNPA_02541","BENMGJ_04180","IKCLMC_02282","PKJKAM_03222","ONMMKP_01638"
"allS","","HTH-type transcriptional activator AllS","11","11","1","52","2330","7","19","","926","926","926","GEGEGB_02472","","BEJGEH_00528","HFCAGB_00542","AJBGEP_00537","ODDLKH_01005","OEKLIE_04136","","PAPNPA_02539","BENMGJ_04178","IKCLMC_02280","PKJKAM_03224","ONMMKP_01640"
"ampG","","muropeptide MFS transporter AmpG","11","11","1","52","2248","48","3","","1481","1481","1481","GEGEGB_02549","LNHIMF_00468","BEJGEH_00452","HFCAGB_00468","AJBGEP_00464","ODDLKH_00932","OEKLIE_02797","","","BENMGJ_04104","IKCLMC_02206","PKJKAM_03298","ONMMKP_01713"
"sinR","","putative HTH-type transcriptional regulator SinR","11","11","1","52","1825","2","134","","947","947","947","GEGEGB_02692","LNHIMF_00321","BEJGEH_00311","HFCAGB_00323","AJBGEP_00324","ODDLKH_00794","OEKLIE_01820","","PAPNPA_01878","","IKCLMC_02067","PKJKAM_03440","ONMMKP_01864"
"group_2482","NodB-like y domain-containing protein","NodB-like y domain-containing protein","11","11","1","52","1813","2","136","","821","821","821","GEGEGB_02694","LNHIMF_00320","BEJGEH_00310","HFCAGB_00321","AJBGEP_00322","ODDLKH_00793","OEKLIE_01818","","PAPNPA_01876","","IKCLMC_02066","PKJKAM_03441","ONMMKP_01865"
"group_250","Inner membrane protein","Inner membrane protein","11","11","1","52","5828","78","3","","284","284","284","","LNHIMF_02018","BEJGEH_01124","","AJBGEP_02041","ODDLKH_02436","OEKLIE_01564","ALJMDI_00303","PAPNPA_00410","BENMGJ_03848","IKCLMC_04209","PKJKAM_04221","ONMMKP_00087"
"group_2562","Cytoplasmic protein","Cytoplasmic protein","11","11","1","52","3808","299","1","","164","164","164","GEGEGB_03323","LNHIMF_03291","BEJGEH_03265","","AJBGEP_03417","ODDLKH_03675","OEKLIE_04356","ALJMDI_03014","PAPNPA_02357","BENMGJ_01959","IKCLMC_03615","","ONMMKP_03598"
"gatB","","PTS galactitol transporter subunit IIB","11","11","1","52","3784","19","4","","284","284","284","GEGEGB_03350","LNHIMF_03309","BEJGEH_03283","HFCAGB_03487","","ODDLKH_03698","","ALJMDI_03037","PAPNPA_02376","BENMGJ_01977","IKCLMC_03592","PKJKAM_01770","ONMMKP_03580"
"rplK","","50S ribosomal protein L11","11","11","1","52","8093","3","52","","428","428","428","GEGEGB_03667","LNHIMF_04196","BEJGEH_04208","HFCAGB_04406","AJBGEP_04361","ODDLKH_00007","OEKLIE_00043","","PAPNPA_00009","BENMGJ_00014","IKCLMC_00254","","ONMMKP_02639"
"Mandelate racemase","","Mandelate racemase","11","11","1","52","7761","46","4","","1190","1190","1190","GEGEGB_03893","LNHIMF_03887","","HFCAGB_04086","AJBGEP_04035","ODDLKH_04292","OEKLIE_02684","ALJMDI_02217","PAPNPA_01082","BENMGJ_03203","IKCLMC_02554","PKJKAM_03526",""
"group_2634","HTH gntR-type domain-containing protein","HTH gntR-type domain-containing protein","11","11","1","52","7691","18","8","","743","743","743","GEGEGB_03944","LNHIMF_03837","BEJGEH_03839","","AJBGEP_03984","ODDLKH_04241","OEKLIE_02633","ALJMDI_02266","PAPNPA_01033","BENMGJ_03151","","PKJKAM_03577","ONMMKP_03054"
"group_2635","PTS sugar transporter subunit IIB","PTS sugar transporter subunit IIB","11","11","1","52","7689","18","10","","287","287","287","GEGEGB_03946","LNHIMF_03835","BEJGEH_03837","","AJBGEP_03982","ODDLKH_04239","OEKLIE_02631","ALJMDI_02268","PAPNPA_01031","BENMGJ_03149","","PKJKAM_03579","ONMMKP_03056"
"Phosphotransferase","","Phosphotransferase","11","11","1","52","7688","18","7","","1358","1358","1358","GEGEGB_03947","LNHIMF_03834","BEJGEH_03836","","AJBGEP_03981","ODDLKH_04238","OEKLIE_02630","ALJMDI_02269","PAPNPA_01030","BENMGJ_03148","","PKJKAM_03580","ONMMKP_03057"
"L-talarate/galactarate dehydratase","","L-talarate/galactarate dehydratase","11","11","1","52","7560","44","3","","1196","1196","1196","GEGEGB_04042","","BEJGEH_03742","HFCAGB_03945","AJBGEP_03893","ODDLKH_04151","OEKLIE_00944","","PAPNPA_01781","BENMGJ_03060","IKCLMC_02686","PKJKAM_03664","ONMMKP_03140"
"group_2643","purR","HTH lacI-type domain-containing protein","11","11","1","52","7559","44","4","","1004","1004","1004","GEGEGB_04043","","BEJGEH_03741","HFCAGB_03944","AJBGEP_03892","ODDLKH_04150","OEKLIE_00943","","PAPNPA_01780","BENMGJ_03059","IKCLMC_02687","PKJKAM_03665","ONMMKP_03141"
"group_266","Periplasmic protein","Periplasmic protein","11","11","1","52","8025","427","1","","164","170","167","","LNHIMF_04124","BEJGEH_04134","HFCAGB_04323","AJBGEP_04282","ODDLKH_04530","OEKLIE_03274","ALJMDI_00983","PAPNPA_01324","","IKCLMC_00716","PKJKAM_01413","ONMMKP_02715"
"bfd","","bacterioferritin-associated ferredoxin","11","11","1","52","7287","3","46","","194","194","194","GEGEGB_04294","LNHIMF_03497","BEJGEH_03474","HFCAGB_03680","AJBGEP_03628","ODDLKH_03890","OEKLIE_00026","","PAPNPA_00012","","IKCLMC_00111","PKJKAM_03918","ONMMKP_03394"
"transcriptional regulator","","transcriptional regulator","11","11","1","52","279","1","483","","575","575","575","GEGEGB_04619","LNHIMF_04422","BEJGEH_04399","HFCAGB_04559","AJBGEP_04534","ODDLKH_00194","","ALJMDI_03772","PAPNPA_02854","","IKCLMC_01131","PKJKAM_01196","ONMMKP_02465"
"relB","","type II toxin-antitoxin system RelB/DinJ family antitoxin","11","11","1","52","121","74","1","","242","242","242","GEGEGB_04729","LNHIMF_04526","","HFCAGB_04666","AJBGEP_04659","ODDLKH_00318","OEKLIE_03529","ALJMDI_03877","","BENMGJ_01162","IKCLMC_03380","PKJKAM_02255","ONMMKP_02342"
"DUF2501 domain-containing protein","","DUF2501 domain-containing protein","11","11","1","52","669","343","1","","461","461","461","GEGEGB_04843","","BEJGEH_04644","HFCAGB_04781","AJBGEP_04759","ODDLKH_00418","OEKLIE_03630","","PAPNPA_01516","BENMGJ_01064","IKCLMC_03267","PKJKAM_02164","ONMMKP_02239"
"dtnK","","D-threonate kinase","11","11","1","52","422","153","1","","221","1271","1166","GEGEGB_00178","LNHIMF_00169","","HFCAGB_00172","AJBGEP_00173","ODDLKH_00646","OEKLIE_04759","ALJMDI_04195","","BENMGJ_01536","IKCLMC_03037","PKJKAM_00753","ONMMKP_02009"
"nanM","","N-acetylneuraminate epimerase","11","11","1","52","5448","1","409","","1142","1148","1145","GEGEGB_01893","LNHIMF_01164","","HFCAGB_01179","AJBGEP_01129","ODDLKH_01535","OEKLIE_00235","ALJMDI_00406","","BENMGJ_01354","IKCLMC_00627","PKJKAM_00615","ONMMKP_01009"
"DUF1289 domain-containing protein","","DUF1289 domain-containing protein","11","11","1","52","3127","440","1","","239","239","239","","LNHIMF_01491","","HFCAGB_01842","AJBGEP_01521","ODDLKH_01921","OEKLIE_00993","ALJMDI_03251","PAPNPA_03778","BENMGJ_03330","IKCLMC_04735","PKJKAM_00082","ONMMKP_00610"
"group_3066","Cytoplasmic protein","Cytoplasmic protein","11","11","1","52","2954","8","27","","248","248","248","","LNHIMF_01606","BEJGEH_01533","","AJBGEP_01635","ODDLKH_02035","OEKLIE_02185","ALJMDI_03366","PAPNPA_03892","BENMGJ_03441","IKCLMC_04621","PKJKAM_04636","ONMMKP_00499"
"bapA","","biofilm-associated protein BapA","11","11","1","52","4464","382","1","","11474","11474","11474","","LNHIMF_02778","BEJGEH_02709","","AJBGEP_02888","ODDLKH_03150","OEKLIE_02518","ALJMDI_01487","PAPNPA_00295","BENMGJ_00553","IKCLMC_04121","PKJKAM_02620","ONMMKP_04198"
"DUF1493 domain-containing protein","","DUF1493 domain-containing protein","11","11","1","52","4230","17","13","","332","332","332","","LNHIMF_02943","BEJGEH_02895","","AJBGEP_03069","ODDLKH_03329","OEKLIE_01950","ALJMDI_02679","PAPNPA_03002","BENMGJ_02133","IKCLMC_03963","PKJKAM_02476","ONMMKP_03967"
"fliB","","flagellin lysine-N-methylase","11","11","1","52","5812","42","9","","284","1205","1121","GEGEGB_00988","LNHIMF_02034","","","AJBGEP_02059","ODDLKH_02451","OEKLIE_01583","ALJMDI_00319","PAPNPA_00312","BENMGJ_00426","IKCLMC_04194","PKJKAM_04205","ONMMKP_00071"
"pagD","","virulence protein PagD","11","11","1","52","3372","122","2","","263","263","263","GEGEGB_01188","","BEJGEH_01846","HFCAGB_02052","AJBGEP_01320","ODDLKH_01719","OEKLIE_03007","","PAPNPA_01139","BENMGJ_00826","IKCLMC_00964","PKJKAM_00503","ONMMKP_00891"
"sctE2","","type III secretion system translocon protein","11","11","1","52","3169","76","3","","1454","1454","1454","GEGEGB_01347","LNHIMF_01451","","HFCAGB_01882","AJBGEP_01481","ODDLKH_01880","OEKLIE_00307","ALJMDI_03211","","BENMGJ_03290","IKCLMC_04775","PKJKAM_00816","ONMMKP_00650"
"allG","","Oxamate carbamoyltransferase subunit AllG","11","11","1","52","2346","7","3","","1247","1259","1257","GEGEGB_02454","","BEJGEH_00544","HFCAGB_00558","AJBGEP_00553","ODDLKH_01021","OEKLIE_04152","","PAPNPA_02555","BENMGJ_04195","IKCLMC_02296","PKJKAM_03208","ONMMKP_01624"
"Small-conductance mechanosensitive channel","","Small-conductance mechanosensitive channel","11","11","1","52","8061","461","3","","857","857","857","","","BEJGEH_04167","HFCAGB_04356","AJBGEP_04315","ODDLKH_04563","OEKLIE_03307","ALJMDI_01016","PAPNPA_01358","BENMGJ_00942","IKCLMC_00749","PKJKAM_01380","ONMMKP_02680"
"yoaI","","small membrane protein YoaI","11","11","1","52","3339","331","1","","101","122","107","GEGEGB_01229","LNHIMF_01329","BEJGEH_01808","","AJBGEP_01358","ODDLKH_01757","OEKLIE_02969","ALJMDI_03087","","BENMGJ_00864","IKCLMC_04897","PKJKAM_00465","ONMMKP_00853"
"group_3889","Amino acid carrier protein","Amino acid carrier protein","11","11","1","52","5329","1","1842","","1433","1436","1434","GEGEGB_02039","","BEJGEH_00960","HFCAGB_01048","AJBGEP_00996","ODDLKH_01460","OEKLIE_01711","","PAPNPA_00898","BENMGJ_01220","IKCLMC_01568","PKJKAM_00135","ONMMKP_01144"
"group_407","Outer membrane protein","Outer membrane protein","11","11","1","52","2131","1","625","","398","398","398","GEGEGB_02665","","BEJGEH_00344","HFCAGB_00355","AJBGEP_00355","","OEKLIE_01851","ALJMDI_04336","PAPNPA_01909","BENMGJ_03995","IKCLMC_02096","PKJKAM_03407","ONMMKP_01825"
"group_428","Inner membrane protein","Inner membrane protein","11","11","1","52","4062","35","10","","770","800","797","GEGEGB_03104","LNHIMF_03080","BEJGEH_03049","HFCAGB_03261","AJBGEP_03209","ODDLKH_03469","OEKLIE_01168","ALJMDI_02806","PAPNPA_03150","","IKCLMC_03822","PKJKAM_02330",""
"group_439","ydiV","Anti-FlhC(2)FlhD(4) factor YdiV","11","11","1","52","3652","38","3","","1559","2099","1998","GEGEGB_03481","LNHIMF_03440","BEJGEH_03417","","AJBGEP_03571","ODDLKH_03833","","ALJMDI_00101","PAPNPA_00506","BENMGJ_00084","IKCLMC_03461","PKJKAM_01638","ONMMKP_03451"
"group_484","Cytoplasmic protein","Cytoplasmic protein","11","11","1","52","4","219","1","","128","128","128","GEGEGB_04381","LNHIMF_04266","BEJGEH_04302","HFCAGB_04478","AJBGEP_04451","ODDLKH_00099","OEKLIE_03393","ALJMDI_03686","PAPNPA_02760","","IKCLMC_01047","PKJKAM_01279",""
"group_501","relE","RelE toxin","11","11","1","52","120","74","2","","284","284","284","GEGEGB_04730","LNHIMF_04527","","HFCAGB_04667","AJBGEP_04660","ODDLKH_00319","OEKLIE_03530","ALJMDI_03878","","BENMGJ_01161","IKCLMC_03379","PKJKAM_02254","ONMMKP_02341"
"treB","","PTS trehalose transporter subunit IIBC","11","11","1","52","115","119","1","","875","1418","1319","GEGEGB_04735","LNHIMF_04531","","HFCAGB_04671","AJBGEP_04665","ODDLKH_00323","OEKLIE_03535","ALJMDI_03882","","BENMGJ_01157","IKCLMC_03375","PKJKAM_02249","ONMMKP_02337"
"group_514","fimbrial outer membrane usher protein","fimbrial outer membrane usher protein","11","11","1","52","613","174","1","","1229","2537","2418","","LNHIMF_04657","BEJGEH_04696","","AJBGEP_04811","ODDLKH_00470","OEKLIE_04580","ALJMDI_04018","PAPNPA_03485","BENMGJ_00734","IKCLMC_03215","PKJKAM_02112","ONMMKP_02187"
"group_525","hypothetical protein","hypothetical protein","11","11","1","52","6433","52","2","","224","224","224","","LNHIMF_01223","","HFCAGB_02111","AJBGEP_01188","ODDLKH_01594","OEKLIE_01245","ALJMDI_00465","PAPNPA_00041","BENMGJ_00524","IKCLMC_00833","PKJKAM_00005","ONMMKP_00950"
"DUF4751 domain-containing protein","","DUF4751 domain-containing protein","11","11","1","52","490","50","4","","245","419","403","GEGEGB_00109","","BEJGEH_00106","HFCAGB_00099","AJBGEP_00104","ODDLKH_00578","OEKLIE_04690","","PAPNPA_03591","BENMGJ_01611","IKCLMC_03107","PKJKAM_02003","ONMMKP_02081"
"group_598","hypothetical protein","hypothetical protein","11","11","1","52","2506","265","1","","95","95","95","GEGEGB_00504","","BEJGEH_02420","HFCAGB_02664","AJBGEP_02567","ODDLKH_02902","OEKLIE_02051","","PAPNPA_04523","BENMGJ_02777","IKCLMC_01601","PKJKAM_02874","ONMMKP_04449"
"group_626","diguanylate cyclase","diguanylate cyclase","11","11","1","52","1199","5","162","","2594","2990","2954","GEGEGB_00796","LNHIMF_02270","BEJGEH_02144","HFCAGB_02388","AJBGEP_02287","ODDLKH_02621","","ALJMDI_01872","PAPNPA_04244","BENMGJ_02485","IKCLMC_01878","","ONMMKP_04726"
"ccmE","","cytochrome c maturation protein CcmE","11","11","1","52","2675","14","18","","1931","1931","1931","GEGEGB_00662","LNHIMF_02384","BEJGEH_02272","HFCAGB_02509","AJBGEP_02418","ODDLKH_02753","OEKLIE_02421","","PAPNPA_04376","BENMGJ_02616","IKCLMC_01751","PKJKAM_03021",""
"group_6418","ccmE","cytochrome c maturation protein CcmE","11","11","1","52","7724","10","11","","1931","1931","1931","GEGEGB_03912","LNHIMF_03868","BEJGEH_03870","HFCAGB_04066","AJBGEP_04015","ODDLKH_04272","OEKLIE_02664","","PAPNPA_01064","BENMGJ_03183","IKCLMC_02574","PKJKAM_03546",""
