Gene,Non-unique Gene name,Annotation,No. isolates,No. sequences,Avg sequences per isolate,Genome Fragment,Order within Fragment,Accessory Fragment,Accessory Order with Fragment,QC,Min group size nuc,Max group size nuc,Avg group size nuc,GCF_000007545.1_ASM754v1_genomic,GCF_000020745.1_ASM2074v1_genomic,GCF_000020885.1_ASM2088v1_genomic,GCF_000020925.1_ASM2092v1_genomic,GCF_000022165.1_ASM2216v1_genomic,GCF_000170215.1_ASM17021v1_genomic,GCF_000170255.1_ASM17025v1_genomic,GCF_000171255.1_ASM17125v1_genomic,GCF_000171275.1_ASM17127v1_genomic,GCF_000171315.1_ASM17131v1_genomic,GCF_000171415.1_ASM17141v1_genomic,GCF_000171515.1_ASM17151v1_genomic,GCF_000171535.2_ASM17153v2_genomic
group_70,flhA,formate hydrogenlyase transcriptional activator FlhA,13,13,1.0,1,233,,,,2079,2079,2079.0,GEGEGB_02907,LNHIMF_02898,BEJGEH_02850,HFCAGB_03068,AJBGEP_03024,ODDLKH_03284,OEKLIE_01115,ALJMDI_02633,PAPNPA_02957,BENMGJ_02087,IKCLMC_04008,PKJKAM_02521,ONMMKP_04014
flhA,flhA,flagellar biosynthesis protein FlhA,13,13,1.0,1,232,,,,2079,2079,2079.0,GEGEGB_01030,LNHIMF_01990,BEJGEH_01151,HFCAGB_01301,AJBGEP_02013,ODDLKH_02408,OEKLIE_01052,ALJMDI_00275,PAPNPA_00438,BENMGJ_03820,IKCLMC_04235,PKJKAM_04248,ONMMKP_00115
malQ,malQ,4-alpha-glucanotransferase,13,13,1.0,1,231,,,,2082,2082,2082.0,GEGEGB_04222,LNHIMF_03566,BEJGEH_03547,HFCAGB_03749,AJBGEP_03699,ODDLKH_03959,OEKLIE_03882,ALJMDI_02539,PAPNPA_01593,BENMGJ_02867,IKCLMC_02879,PKJKAM_03847,ONMMKP_03325
recG,recG,ATP-dependent DNA helicase RecG,13,13,1.0,1,230,,,,2082,2082,2082.0,GEGEGB_03992,LNHIMF_03796,BEJGEH_03790,HFCAGB_03994,AJBGEP_03941,ODDLKH_04199,OEKLIE_02590,ALJMDI_02314,PAPNPA_00991,BENMGJ_03108,IKCLMC_02638,PKJKAM_03616,ONMMKP_03092
foxA,foxA,ferrioxamine B receptor FoxA,13,13,1.0,1,227,,,,2091,2091,2091.0,GEGEGB_02637,LNHIMF_00391,BEJGEH_00373,HFCAGB_00384,AJBGEP_00383,ODDLKH_00851,OEKLIE_02716,ALJMDI_04364,PAPNPA_01937,BENMGJ_04023,IKCLMC_02124,PKJKAM_03379,ONMMKP_01795
yjbH,yjbH,YjbH domain-containing protein,13,13,1.0,1,225,,,,2097,2097,2097.0,GEGEGB_04367,LNHIMF_04251,BEJGEH_04288,HFCAGB_04464,AJBGEP_04437,ODDLKH_00085,OEKLIE_03379,ALJMDI_03670,PAPNPA_02746,BENMGJ_01403,IKCLMC_01033,PKJKAM_01293,ONMMKP_02563
cstA,cstA,pyruvate/proton symporter CstA,13,13,1.0,1,223,,,,2106,2106,2106.0,GEGEGB_02391,LNHIMF_00743,BEJGEH_00608,HFCAGB_00688,AJBGEP_00623,ODDLKH_01090,OEKLIE_04222,ALJMDI_00701,PAPNPA_02627,BENMGJ_04265,IKCLMC_02421,PKJKAM_03084,ONMMKP_01556
rlmL,rlmL,bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL,13,13,1.0,1,222,,,,2109,2109,2109.0,GEGEGB_01969,LNHIMF_01095,BEJGEH_00966,HFCAGB_01110,AJBGEP_01060,ODDLKH_01466,OEKLIE_01776,ALJMDI_01363,PAPNPA_00904,BENMGJ_01285,IKCLMC_00558,PKJKAM_00068,ONMMKP_01079
nrdE,nrdE,class 1b ribonucleoside-diphosphate reductase subunit alpha,13,13,1.0,1,218,,,,2118,2118,2118.0,GEGEGB_02851,LNHIMF_02843,BEJGEH_02795,HFCAGB_03013,AJBGEP_02969,ODDLKH_03230,OEKLIE_02567,ALJMDI_01388,PAPNPA_00676,BENMGJ_00663,IKCLMC_04060,PKJKAM_02576,ONMMKP_04068
igaA,igaA,intracellular growth attenuator protein IgaA,13,13,1.0,1,217,,,,2133,2133,2133.0,GEGEGB_04240,LNHIMF_03548,BEJGEH_03528,HFCAGB_03731,AJBGEP_03681,ODDLKH_03941,OEKLIE_03864,ALJMDI_02557,PAPNPA_01575,BENMGJ_02849,IKCLMC_02897,PKJKAM_03865,ONMMKP_03343
nrdD,nrdD,anaerobic ribonucleoside-triphosphate reductase,13,13,1.0,1,215,,,,2139,2139,2139.0,GEGEGB_04733,LNHIMF_04529,BEJGEH_04527,HFCAGB_04669,AJBGEP_04663,ODDLKH_00321,OEKLIE_03533,ALJMDI_03880,PAPNPA_01420,BENMGJ_01159,IKCLMC_03377,PKJKAM_02251,ONMMKP_02339
ldcC,ldcC,lysine decarboxylase LdcC,13,13,1.0,1,213,,,,2142,2142,2142.0,GEGEGB_00253,LNHIMF_00245,BEJGEH_00258,HFCAGB_00248,AJBGEP_00248,ODDLKH_00721,OEKLIE_04834,ALJMDI_04270,PAPNPA_03748,BENMGJ_00280,IKCLMC_02962,PKJKAM_00151,ONMMKP_01927
pta,pta,phosphate acetyltransferase,13,13,1.0,1,212,,,,2145,2145,2145.0,GEGEGB_00568,LNHIMF_02475,BEJGEH_02363,HFCAGB_02601,AJBGEP_02509,ODDLKH_02844,OEKLIE_00643,ALJMDI_02079,PAPNPA_04466,BENMGJ_02705,IKCLMC_01659,PKJKAM_02932,ONMMKP_04507
cadA,cadA,lysine decarboxylase CadA,13,13,1.0,1,211,,,,2145,2145,2145.0,GEGEGB_00322,LNHIMF_02699,BEJGEH_02597,HFCAGB_02842,AJBGEP_02739,ODDLKH_03071,OEKLIE_02334,ALJMDI_01592,PAPNPA_02178,BENMGJ_01809,IKCLMC_01218,PKJKAM_02702,ONMMKP_04277
srfC,srfC,Virulence effector SrfC,13,13,1.0,1,209,,,,2148,2148,2148.0,GEGEGB_01591,LNHIMF_01657,BEJGEH_01480,HFCAGB_01690,AJBGEP_01682,ODDLKH_02082,OEKLIE_02232,ALJMDI_03417,PAPNPA_03947,BENMGJ_03491,IKCLMC_04577,PKJKAM_04589,ONMMKP_00451
fadJ,fadJ,fatty acid oxidation complex subunit alpha FadJ,13,13,1.0,1,208,,,,2148,2148,2148.0,GEGEGB_00517,LNHIMF_02524,BEJGEH_02412,HFCAGB_02652,AJBGEP_02559,ODDLKH_02894,OEKLIE_02043,ALJMDI_02126,PAPNPA_04515,BENMGJ_02755,IKCLMC_01609,PKJKAM_02882,ONMMKP_04457
btsT,btsT,pyruvate/proton symporter BtsT,13,13,1.0,1,207,,,,2151,2151,2151.0,GEGEGB_04839,LNHIMF_04599,BEJGEH_04640,HFCAGB_04771,AJBGEP_04749,ODDLKH_00408,OEKLIE_03620,ALJMDI_03962,PAPNPA_01506,BENMGJ_01074,IKCLMC_03277,PKJKAM_02174,ONMMKP_02242
yccS,yccS,Efflux (PET) family inner membrane protein YccS,13,13,1.0,1,205,,,,2154,2154,2154.0,GEGEGB_01957,LNHIMF_01106,BEJGEH_00977,HFCAGB_01121,AJBGEP_01071,ODDLKH_01477,OEKLIE_00413,ALJMDI_00348,PAPNPA_00915,BENMGJ_01296,IKCLMC_00569,PKJKAM_00675,ONMMKP_01067
aas,aas,bifunctional acyl-ACP--phospholipid O-acyltransferase/long-chain-fatty-acid--ACP ligase,13,13,1.0,1,204,,,,2160,2160,2160.0,GEGEGB_03069,LNHIMF_03051,BEJGEH_03018,HFCAGB_03230,AJBGEP_03179,ODDLKH_03440,OEKLIE_01138,ALJMDI_02778,PAPNPA_03121,BENMGJ_02253,IKCLMC_03853,PKJKAM_02358,ONMMKP_03851
wzc,wzc,tyrosine-protein kinase Wzc,13,13,1.0,1,203,,,,2160,2160,2160.0,GEGEGB_00803,LNHIMF_02263,BEJGEH_02137,HFCAGB_02380,AJBGEP_02280,ODDLKH_02614,OEKLIE_03745,ALJMDI_01865,PAPNPA_04237,BENMGJ_02478,IKCLMC_01885,PKJKAM_04038,ONMMKP_04733
uvrD,uvrD,DNA helicase II,13,13,1.0,1,201,,,,2163,2163,2163.0,GEGEGB_03530,LNHIMF_04001,BEJGEH_04005,HFCAGB_04198,AJBGEP_04157,ODDLKH_04405,OEKLIE_01318,ALJMDI_00858,PAPNPA_00531,BENMGJ_00582,IKCLMC_00489,PKJKAM_01534,ONMMKP_02836
pnp,pnp,polyribonucleotide nucleotidyltransferase,13,13,1.0,1,200,,,,2166,2166,2166.0,GEGEGB_03372,LNHIMF_03331,BEJGEH_03307,HFCAGB_03511,AJBGEP_03459,ODDLKH_03722,OEKLIE_04314,ALJMDI_03059,PAPNPA_02400,BENMGJ_01999,IKCLMC_03570,PKJKAM_01748,ONMMKP_03558
ygiQ,ygiQ,YgiQ family radical SAM protein,13,13,1.0,1,197,,,,2172,2172,2172.0,GEGEGB_03247,LNHIMF_03218,BEJGEH_03191,HFCAGB_03398,AJBGEP_03346,ODDLKH_03604,OEKLIE_04427,ALJMDI_02943,PAPNPA_02286,BENMGJ_01888,IKCLMC_03687,PKJKAM_01904,ONMMKP_03669
fepA,fepA,TonB-dependent siderophore receptor,13,13,1.0,1,196,,,,2175,2175,2175.0,GEGEGB_02818,LNHIMF_02811,BEJGEH_02764,HFCAGB_02980,AJBGEP_02937,ODDLKH_03198,OEKLIE_02535,ALJMDI_01419,PAPNPA_00644,BENMGJ_00632,IKCLMC_04093,PKJKAM_02607,ONMMKP_04099
katG,katG,catalase/peroxidase HPI,13,13,1.0,1,195,,,,2181,2181,2181.0,GEGEGB_03702,LNHIMF_04161,BEJGEH_04172,HFCAGB_04365,AJBGEP_04320,ODDLKH_04568,OEKLIE_03312,ALJMDI_01021,PAPNPA_01363,BENMGJ_00937,IKCLMC_00754,PKJKAM_01375,ONMMKP_02675
glgB,glgB,14-alpha-glucan branching enzyme,13,13,1.0,1,193,,,,2187,2187,2187.0,GEGEGB_04211,LNHIMF_03581,BEJGEH_03574,HFCAGB_03778,AJBGEP_03727,ODDLKH_03987,OEKLIE_03910,ALJMDI_02524,PAPNPA_01621,BENMGJ_02896,IKCLMC_02852,PKJKAM_03829,ONMMKP_03307
fadB,fadB,fatty acid oxidation complex subunit alpha FadB,13,13,1.0,1,192,,,,2190,2190,2190.0,GEGEGB_03498,LNHIMF_04031,BEJGEH_04037,HFCAGB_04230,AJBGEP_04189,ODDLKH_04437,OEKLIE_01350,ALJMDI_00890,PAPNPA_00563,BENMGJ_00614,IKCLMC_00457,PKJKAM_01502,ONMMKP_02804
zntA,zntA,Zn(II)/Cd(II)/Pb(II) translocating P-type ATPase ZntA,13,13,1.0,1,190,,,,2199,2199,2199.0,GEGEGB_04172,LNHIMF_03618,BEJGEH_03612,HFCAGB_03816,AJBGEP_03765,ODDLKH_04024,OEKLIE_03948,ALJMDI_02487,PAPNPA_01658,BENMGJ_02933,IKCLMC_02814,PKJKAM_03792,ONMMKP_03270
priA,priA,primosomal protein N',13,13,1.0,1,189,,,,2199,2199,2199.0,GEGEGB_03718,LNHIMF_04149,BEJGEH_04159,HFCAGB_04348,AJBGEP_04307,ODDLKH_04555,OEKLIE_03299,ALJMDI_01008,PAPNPA_01349,BENMGJ_00950,IKCLMC_00741,PKJKAM_01388,ONMMKP_02690
ydiV,ydiV,Anti-FlhC(2)FlhD(4) factor YdiV,13,13,1.0,1,188,,,,2214,2214,2214.0,GEGEGB_00387,LNHIMF_02643,BEJGEH_02535,HFCAGB_02780,AJBGEP_02681,ODDLKH_03014,OEKLIE_03149,ALJMDI_01654,PAPNPA_02103,BENMGJ_01752,IKCLMC_01275,PKJKAM_02761,ONMMKP_04336
ybiO,ybiO,mechanosensitive channel protein,13,13,1.0,1,185,,,,2223,2223,2223.0,GEGEGB_02174,LNHIMF_00956,BEJGEH_00827,HFCAGB_00907,AJBGEP_00853,ODDLKH_01319,OEKLIE_02827,ALJMDI_01167,PAPNPA_03315,BENMGJ_04493,IKCLMC_01427,PKJKAM_01069,ONMMKP_01288
hypF,hypF,carbamoyltransferase HypF,13,13,1.0,1,184,,,,2241,2241,2241.0,GEGEGB_02890,LNHIMF_02881,BEJGEH_02833,HFCAGB_03051,AJBGEP_03007,ODDLKH_03267,OEKLIE_01098,ALJMDI_02616,PAPNPA_02940,BENMGJ_02070,IKCLMC_04025,PKJKAM_02538,ONMMKP_04031
ptsP,ptsP,phosphoenolpyruvate--protein phosphotransferase,13,13,1.0,1,183,,,,2247,2247,2247.0,GEGEGB_03062,LNHIMF_03044,BEJGEH_03011,HFCAGB_03223,AJBGEP_03172,ODDLKH_03433,OEKLIE_01703,ALJMDI_02771,PAPNPA_03114,BENMGJ_02246,IKCLMC_03860,PKJKAM_02365,ONMMKP_03858
relA,relA,GTP diphosphokinase,13,13,1.0,1,182,,,,2250,2250,2250.0,GEGEGB_03011,LNHIMF_02995,BEJGEH_02962,HFCAGB_03173,AJBGEP_03123,ODDLKH_03383,OEKLIE_01654,ALJMDI_02722,PAPNPA_03065,BENMGJ_02197,IKCLMC_03909,PKJKAM_02414,ONMMKP_03907
katE,katE,catalase HPII,13,13,1.0,1,180,,,,2253,2253,2253.0,GEGEGB_01272,LNHIMF_01368,BEJGEH_01769,HFCAGB_01967,AJBGEP_01396,ODDLKH_01795,OEKLIE_02931,ALJMDI_03126,PAPNPA_01224,BENMGJ_00902,IKCLMC_04858,PKJKAM_00900,ONMMKP_00814
group_54,,Outer membrane porin receptor for ferric enterobactin (Enterochelin) and colicins B and D,13,13,1.0,1,179,,,,2256,2256,2256.0,GEGEGB_02407,LNHIMF_00728,BEJGEH_00593,HFCAGB_00673,AJBGEP_00608,ODDLKH_01075,OEKLIE_04207,ALJMDI_00686,PAPNPA_02612,BENMGJ_04250,IKCLMC_02406,PKJKAM_03099,ONMMKP_01571
parC,parC,DNA topoisomerase IV subunit A,13,13,1.0,1,178,,,,2259,2259,2259.0,GEGEGB_03256,LNHIMF_03225,BEJGEH_03197,HFCAGB_03404,AJBGEP_03352,ODDLKH_03610,OEKLIE_04421,ALJMDI_02950,PAPNPA_02292,BENMGJ_01894,IKCLMC_03681,PKJKAM_01898,ONMMKP_03663
metE,metE,5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase,13,13,1.0,1,177,,,,2265,2265,2265.0,GEGEGB_03516,LNHIMF_04013,BEJGEH_04019,HFCAGB_04212,AJBGEP_04171,ODDLKH_04419,OEKLIE_01332,ALJMDI_00872,PAPNPA_00545,BENMGJ_00596,IKCLMC_00475,PKJKAM_01520,ONMMKP_02822
adiA,adiA,arginine decarboxylase,13,13,1.0,1,176,,,,2271,2271,2271.0,GEGEGB_04440,LNHIMF_04384,BEJGEH_04364,HFCAGB_04536,AJBGEP_04509,ODDLKH_00157,OEKLIE_03451,ALJMDI_03744,PAPNPA_02818,BENMGJ_01474,IKCLMC_01105,PKJKAM_01221,ONMMKP_02492
clpA,clpA,ATP-dependent Clp protease ATP-binding subunit ClpA,13,13,1.0,1,175,,,,2277,2277,2277.0,GEGEGB_02098,LNHIMF_01038,BEJGEH_00902,HFCAGB_00993,AJBGEP_00937,ODDLKH_01404,OEKLIE_02911,ALJMDI_01249,PAPNPA_03392,BENMGJ_04577,IKCLMC_01512,PKJKAM_00983,ONMMKP_01201
phsA,phsA,thiosulfate reductase PhsA,13,13,1.0,1,174,,,,2277,2277,2277.0,GEGEGB_00862,LNHIMF_02146,BEJGEH_02083,HFCAGB_02325,AJBGEP_02226,ODDLKH_02560,OEKLIE_03691,ALJMDI_01810,PAPNPA_04180,BENMGJ_02424,IKCLMC_01943,PKJKAM_04095,ONMMKP_04779
maeB,maeB,NADP-dependent oxaloacetate-decarboxylating malate dehydrogenase,13,13,1.0,1,172,,,,2280,2280,2280.0,GEGEGB_00423,LNHIMF_02608,BEJGEH_02499,HFCAGB_02745,AJBGEP_02648,ODDLKH_02981,OEKLIE_03116,ALJMDI_01689,PAPNPA_02068,BENMGJ_01719,IKCLMC_01310,PKJKAM_02796,ONMMKP_04371
group_52,pflB,formate C-acetyltransferase,13,13,1.0,1,171,,,,2283,2283,2283.0,GEGEGB_02071,LNHIMF_01062,BEJGEH_00930,HFCAGB_01018,AJBGEP_00965,ODDLKH_01430,OEKLIE_00613,ALJMDI_01273,PAPNPA_03439,BENMGJ_04605,IKCLMC_01538,PKJKAM_00958,ONMMKP_01174
nrdA,nrdA,class 1a ribonucleoside-diphosphate reductase subunit alpha,13,13,1.0,1,169,,,,2286,2286,2286.0,GEGEGB_00629,LNHIMF_02414,BEJGEH_02301,HFCAGB_02538,AJBGEP_02447,ODDLKH_02782,OEKLIE_02450,ALJMDI_02024,PAPNPA_04404,BENMGJ_02645,IKCLMC_01722,PKJKAM_02992,ONMMKP_04568
opgB,opgB,phosphatidylglycerol--membrane-oligosaccharide glycerophosphotransferase,13,13,1.0,1,168,,,,2292,2292,2292.0,GEGEGB_04842,LNHIMF_04608,BEJGEH_04643,HFCAGB_04780,AJBGEP_04758,ODDLKH_00417,OEKLIE_03629,ALJMDI_03964,PAPNPA_01515,BENMGJ_01065,IKCLMC_03268,PKJKAM_02165,ONMMKP_02240
pflB,pflB,formate C-acetyltransferase,13,13,1.0,1,167,,,,2295,2295,2295.0,GEGEGB_03330,LNHIMF_03296,BEJGEH_03270,HFCAGB_03474,AJBGEP_03422,ODDLKH_03680,OEKLIE_04351,ALJMDI_03019,PAPNPA_02362,BENMGJ_01964,IKCLMC_03610,PKJKAM_01788,ONMMKP_03593
bglX,bglX,beta-glucosidase BglX,13,13,1.0,1,165,,,,2298,2298,2298.0,GEGEGB_00737,LNHIMF_02315,BEJGEH_02201,HFCAGB_02434,AJBGEP_02333,ODDLKH_02668,OEKLIE_03799,ALJMDI_01928,PAPNPA_04304,BENMGJ_02532,IKCLMC_01824,PKJKAM_03964,ONMMKP_04673
pbpC,pbpC,peptidoglycan glycosyltransferase PbpC,13,13,1.0,1,162,,,,2316,2316,2316.0,GEGEGB_00354,LNHIMF_02670,BEJGEH_02563,HFCAGB_02810,AJBGEP_02708,ODDLKH_03040,OEKLIE_03176,ALJMDI_01623,PAPNPA_02147,BENMGJ_01778,IKCLMC_01249,PKJKAM_02733,ONMMKP_04308
feoB,feoB,Fe(2+) transporter permease subunit FeoB,13,13,1.0,1,161,,,,2319,2319,2319.0,GEGEGB_04229,LNHIMF_03559,BEJGEH_03540,HFCAGB_03742,AJBGEP_03692,ODDLKH_03952,OEKLIE_03875,ALJMDI_02546,PAPNPA_01586,BENMGJ_02860,IKCLMC_02886,PKJKAM_03854,ONMMKP_03332
yicI,yicI,alpha-xylosidase,13,13,1.0,1,160,,,,2319,2319,2319.0,GEGEGB_03988,LNHIMF_03800,BEJGEH_03795,HFCAGB_03998,AJBGEP_03946,ODDLKH_04204,OEKLIE_02595,ALJMDI_02310,PAPNPA_00996,BENMGJ_03113,IKCLMC_02634,PKJKAM_03612,ONMMKP_03088
yhgF,yhgF,Protein YhgF,13,13,1.0,1,159,,,,2334,2334,2334.0,GEGEGB_04231,LNHIMF_03557,BEJGEH_03538,HFCAGB_03740,AJBGEP_03690,ODDLKH_03950,OEKLIE_03873,ALJMDI_02548,PAPNPA_01584,BENMGJ_02858,IKCLMC_02888,PKJKAM_03856,ONMMKP_03334
group_49,,Biotin sulfoxide reductase,13,13,1.0,1,158,,,,2334,2334,2334.0,GEGEGB_04097,LNHIMF_03684,BEJGEH_03685,HFCAGB_03891,AJBGEP_03839,ODDLKH_04097,OEKLIE_04022,ALJMDI_02421,PAPNPA_01731,BENMGJ_03006,IKCLMC_02741,PKJKAM_03719,ONMMKP_03198
arcB,arcB,aerobic respiration two-component sensor histidine kinase ArcB,13,13,1.0,1,156,,,,2337,2337,2337.0,GEGEGB_03420,LNHIMF_03380,BEJGEH_03357,HFCAGB_03561,AJBGEP_03510,ODDLKH_03771,OEKLIE_00790,ALJMDI_00161,PAPNPA_02450,BENMGJ_02048,IKCLMC_03521,PKJKAM_01698,ONMMKP_03510
lon,lon,endopeptidase La,13,13,1.0,1,155,,,,2355,2355,2355.0,GEGEGB_02542,LNHIMF_00475,BEJGEH_00459,HFCAGB_00475,AJBGEP_00471,ODDLKH_00939,OEKLIE_04069,ALJMDI_00574,PAPNPA_02473,BENMGJ_04111,IKCLMC_02213,PKJKAM_03291,ONMMKP_01706
lptD,lptD,LPS assembly protein LptD,13,13,1.0,1,154,,,,2361,2361,2361.0,GEGEGB_00100,LNHIMF_00096,BEJGEH_00097,HFCAGB_00093,AJBGEP_00098,ODDLKH_00572,OEKLIE_04684,ALJMDI_04119,PAPNPA_03585,BENMGJ_01617,IKCLMC_03113,PKJKAM_02009,ONMMKP_02087
ppsA,ppsA,phosphoenolpyruvate synthase,13,13,1.0,1,151,,,,2379,2379,2379.0,GEGEGB_01305,LNHIMF_01399,BEJGEH_01738,HFCAGB_01935,AJBGEP_01429,ODDLKH_01828,OEKLIE_00903,ALJMDI_03158,PAPNPA_00796,BENMGJ_03238,IKCLMC_04827,PKJKAM_00869,ONMMKP_00703
pheT,pheT,phenylalanine--tRNA ligase subunit beta,13,13,1.0,1,150,,,,2388,2388,2388.0,GEGEGB_01293,LNHIMF_01387,BEJGEH_01750,HFCAGB_01947,AJBGEP_01417,ODDLKH_01816,OEKLIE_00890,ALJMDI_03146,PAPNPA_00784,BENMGJ_03226,IKCLMC_04839,PKJKAM_00881,ONMMKP_00715
gcd,gcd,Quinoprotein glucose dehydrogenase,13,13,1.0,1,149,,,,2391,2391,2391.0,GEGEGB_00185,LNHIMF_00176,BEJGEH_00189,HFCAGB_00179,AJBGEP_00180,ODDLKH_00653,OEKLIE_04766,ALJMDI_04202,PAPNPA_03674,BENMGJ_01529,IKCLMC_03030,PKJKAM_00746,ONMMKP_02002
malP,malP,maltodextrin phosphorylase,13,13,1.0,1,148,,,,2394,2394,2394.0,GEGEGB_04221,LNHIMF_03567,BEJGEH_03548,HFCAGB_03750,AJBGEP_03700,ODDLKH_03960,OEKLIE_03883,ALJMDI_02538,PAPNPA_01594,BENMGJ_02868,IKCLMC_02878,PKJKAM_03846,ONMMKP_03324
gyrB,gyrB,DNA topoisomerase (ATP-hydrolyzing) subunit B GyrB,13,13,1.0,1,145,,,,2415,2415,2415.0,GEGEGB_03891,LNHIMF_03889,BEJGEH_03888,HFCAGB_04088,AJBGEP_04037,ODDLKH_04294,OEKLIE_02686,ALJMDI_02215,PAPNPA_01084,BENMGJ_03205,IKCLMC_02552,PKJKAM_03524,ONMMKP_03003
ybbP,ybbP,putative ABC transporter permease subunit YbbP,13,13,1.0,1,143,,,,2415,2415,2415.0,GEGEGB_02479,LNHIMF_00535,BEJGEH_00521,HFCAGB_00535,AJBGEP_00530,ODDLKH_00998,OEKLIE_04129,ALJMDI_00634,PAPNPA_02532,BENMGJ_04171,IKCLMC_02273,PKJKAM_03231,ONMMKP_01647
plsB,plsB,glycerol-3-phosphate 1-O-acyltransferase PlsB,13,13,1.0,1,142,,,,2421,2421,2421.0,GEGEGB_04377,LNHIMF_04262,BEJGEH_04298,HFCAGB_04474,AJBGEP_04447,ODDLKH_00095,OEKLIE_03389,ALJMDI_03682,PAPNPA_02756,BENMGJ_01413,IKCLMC_01043,PKJKAM_01283,ONMMKP_02553
metL,metL,bifunctional aspartate kinase/homoserine dehydrogenase II,13,13,1.0,1,139,,,,2433,2433,2433.0,GEGEGB_03710,LNHIMF_04156,BEJGEH_04166,HFCAGB_04355,AJBGEP_04314,ODDLKH_04562,OEKLIE_03306,ALJMDI_01015,PAPNPA_01357,BENMGJ_00943,IKCLMC_00748,PKJKAM_01381,ONMMKP_02681
ybiW,ybiW,putative dehydratase YbiW,13,13,1.0,1,138,,,,2433,2433,2433.0,GEGEGB_02156,LNHIMF_00971,BEJGEH_00844,HFCAGB_00925,AJBGEP_00870,ODDLKH_01336,OEKLIE_02844,ALJMDI_01182,PAPNPA_03334,BENMGJ_04509,IKCLMC_01444,PKJKAM_01051,ONMMKP_01269
ynfF,ynfF,selenate/tellurate reductase subunit YnfF,13,13,1.0,1,137,,,,2436,2436,2436.0,GEGEGB_01497,LNHIMF_01551,BEJGEH_01588,HFCAGB_01782,AJBGEP_01578,ODDLKH_01978,OEKLIE_00830,ALJMDI_03311,PAPNPA_03837,BENMGJ_03387,IKCLMC_04675,PKJKAM_04692,ONMMKP_00553
rnr,rnr,ribonuclease R,13,13,1.0,1,135,,,,2439,2439,2439.0,GEGEGB_04663,LNHIMF_04464,BEJGEH_04444,HFCAGB_04603,AJBGEP_04579,ODDLKH_00239,OEKLIE_00348,ALJMDI_03815,PAPNPA_02899,BENMGJ_00117,IKCLMC_03443,PKJKAM_01152,ONMMKP_02421
fadE,fadE,acyl-CoA dehydrogenase FadE,13,13,1.0,1,132,,,,2445,2445,2445.0,GEGEGB_02680,LNHIMF_00335,BEJGEH_00318,HFCAGB_00327,AJBGEP_00328,ODDLKH_00798,OEKLIE_01824,ALJMDI_04310,PAPNPA_01882,BENMGJ_03907,IKCLMC_02071,PKJKAM_03436,ONMMKP_01852
dmsA,dmsA,dimethylsulfoxide reductase subunit A,13,13,1.0,1,131,,,,2445,2445,2445.0,GEGEGB_02080,LNHIMF_01054,BEJGEH_00923,HFCAGB_01010,AJBGEP_00957,ODDLKH_01422,OEKLIE_00605,ALJMDI_01265,PAPNPA_03431,BENMGJ_04597,IKCLMC_01530,PKJKAM_00966,ONMMKP_01182
glgP,glgP,glycogen phosphorylase,13,13,1.0,1,130,,,,2448,2448,2448.0,GEGEGB_04215,LNHIMF_03577,BEJGEH_03570,HFCAGB_03774,AJBGEP_03723,ODDLKH_03983,OEKLIE_03906,ALJMDI_02528,PAPNPA_01617,BENMGJ_02892,IKCLMC_02856,PKJKAM_03833,ONMMKP_03311
thrA,thrA,bifunctional aspartate kinase/homoserine dehydrogenase I,13,13,1.0,1,129,,,,2463,2463,2463.0,GEGEGB_00002,LNHIMF_00002,BEJGEH_00002,HFCAGB_00002,AJBGEP_00002,ODDLKH_00478,OEKLIE_04588,ALJMDI_04026,PAPNPA_03493,BENMGJ_00725,IKCLMC_03207,PKJKAM_02104,ONMMKP_02179
hrpB,hrpB,ATP-dependent helicase HrpB,13,13,1.0,1,126,,,,2475,2475,2475.0,GEGEGB_00208,LNHIMF_00203,BEJGEH_00209,HFCAGB_00199,AJBGEP_00200,ODDLKH_00673,OEKLIE_04786,ALJMDI_04229,PAPNPA_03701,BENMGJ_01502,IKCLMC_03010,PKJKAM_00719,ONMMKP_01975
napA,napA,nitrate reductase catalytic subunit NapA,13,13,1.0,1,122,,,,2487,2487,2487.0,GEGEGB_00652,LNHIMF_02394,BEJGEH_02282,HFCAGB_02519,AJBGEP_02428,ODDLKH_02763,OEKLIE_02431,ALJMDI_02005,PAPNPA_04386,BENMGJ_02626,IKCLMC_01741,PKJKAM_03011,ONMMKP_04587
stdB,stdB,fimbrial outer membrane usher protein StdB,13,13,1.0,1,121,,,,2490,2490,2490.0,GEGEGB_03095,LNHIMF_03073,BEJGEH_03043,HFCAGB_03252,AJBGEP_03201,ODDLKH_03462,OEKLIE_01160,ALJMDI_02800,PAPNPA_03143,BENMGJ_02275,IKCLMC_03831,PKJKAM_02336,ONMMKP_03829
copA,copA,copper-exporting P-type ATPase CopA,13,13,1.0,1,117,,,,2502,2502,2502.0,GEGEGB_02489,LNHIMF_00525,BEJGEH_00511,HFCAGB_00525,AJBGEP_00520,ODDLKH_00988,OEKLIE_04119,ALJMDI_00624,PAPNPA_02522,BENMGJ_04161,IKCLMC_02263,PKJKAM_03241,ONMMKP_01657
